OrderID,Product,Quantity,PricePerUnit,OrderDate
64676,C Widget,2,19.05,2022-05-27
64677,C Widget,4,44.76,2023-04-07
64678,E Widget,3,52.06,2023-12-30
64679,C Widget,1,47.25,2022-11-18
64680,B Widget,1,19.22,2023-08-13
64681,C Widget,4,93.79,2022-04-22
64682,B Widget,2,30.77,2022-07-02
64683,D Widget,4,64.60,2023-01-10
64684,A Widget,1,38.50,2023-10-08
64685,C Widget,2,78.55,2022-10-25
64686,C Widget,2,91.03,2023-06-01
64687,D Widget,2,73.65,2022-01-07
64688,D Widget,2,89.63,2023-09-19
64689,E Widget,4,59.34,2022-04-26
64690,C Widget,5,88.59,2023-09-08
64691,A Widget,3,44.44,2023-07-02
64692,D Widget,4,77.12,2023-12-15
64693,B Widget,4,43.92,2022-07-19
64694,A Widget,2,69.02,2023-11-16
64695,B Widget,1,63.32,2022-10-19
64696,A Widget,1,74.08,2022-10-16
64697,A Widget,4,26.17,2022-09-08
64698,E Widget,1,12.86,2023-12-14
64699,C Widget,3,73.13,2022-12-08
64700,C Widget,2,86.76,2022-11-30
64701,C Widget,5,74.44,2023-02-15
64702,C Widget,3,30.60,2023-12-06
64703,C Widget,3,79.45,2022-05-28
64704,E Widget,2,51.41,2023-08-27
64705,D Widget,4,70.51,2022-03-10
64706,C Widget,3,95.97,2023-04-09
64707,B Widget,2,33.11,2022-01-12
64708,D Widget,3,37.95,2022-03-16
64709,C Widget,5,99.11,2023-07-14
64710,E Widget,5,83.49,2022-09-11
64711,E Widget,5,77.03,2022-08-28
64712,B Widget,1,53.86,2023-08-13
64713,C Widget,1,91.71,2023-06-12
64714,D Widget,2,23.36,2023-04-25
64715,E Widget,4,35.11,2023-05-29
64716,B Widget,1,13.97,2023-09-03
64717,C Widget,3,52.74,2023-01-12
64718,B Widget,2,43.28,2023-08-31
64719,E Widget,2,99.20,2022-10-14
64720,C Widget,2,37.85,2022-06-30
64721,E Widget,4,14.46,2023-07-09
64722,D Widget,4,39.22,2023-04-08
64723,A Widget,1,39.31,2023-04-25
64724,C Widget,3,26.20,2023-09-05
64725,A Widget,5,77.78,2022-07-28
64726,E Widget,5,81.85,2022-04-29
64727,B Widget,3,36.41,2022-09-03
64728,D Widget,1,12.13,2023-02-09
64729,D Widget,5,39.94,2023-10-06
64730,B Widget,3,79.66,2022-03-28
64731,C Widget,5,40.97,2022-02-18
64732,D Widget,5,44.94,2023-02-26
64733,E Widget,2,30.72,2022-01-31
64734,D Widget,2,72.00,2023-06-01
64735,D Widget,5,39.62,2022-07-14
64736,A Widget,3,67.94,2023-02-08
64737,A Widget,5,45.98,2023-05-16
64738,E Widget,2,99.45,2023-06-30
64739,C Widget,1,30.57,2022-04-30
64740,D Widget,2,85.78,2023-07-21
64741,B Widget,4,44.02,2023-03-17
64742,B Widget,4,72.41,2022-07-30
64743,C Widget,4,99.74,2022-10-24
64744,B Widget,2,98.36,2023-05-16
64745,A Widget,3,73.26,2023-12-24
64746,D Widget,5,78.53,2023-08-21
64747,D Widget,2,18.30,2022-02-04
64748,E Widget,4,38.00,2023-01-22
64749,B Widget,3,83.73,2023-12-01
64750,D Widget,2,40.12,2023-08-13
64751,E Widget,3,88.60,2022-07-10
64752,A Widget,3,45.32,2023-08-11
64753,C Widget,1,52.65,2022-07-13
64754,E Widget,5,40.21,2023-04-14
64755,E Widget,4,44.18,2022-12-18
64756,D Widget,4,92.67,2022-02-21
64757,B Widget,5,59.16,2023-11-22
64758,E Widget,2,91.02,2022-12-03
64759,A Widget,4,71.25,2023-04-15
64760,D Widget,5,41.10,2023-01-15
64761,A Widget,4,36.03,2022-09-09
64762,A Widget,3,58.53,2023-08-08
64763,C Widget,4,71.85,2022-08-31
64764,D Widget,2,90.12,2023-07-27
64765,A Widget,4,20.21,2023-10-12
64766,C Widget,2,50.59,2022-10-07
64767,A Widget,5,72.25,2023-07-20
64768,A Widget,2,22.55,2022-03-14
64769,D Widget,3,15.86,2023-01-12
64770,C Widget,1,43.63,2022-09-25
64771,B Widget,1,62.86,2022-11-04
64772,E Widget,2,82.93,2022-12-03
64773,A Widget,3,73.43,2022-11-17
64774,A Widget,2,32.03,2023-07-16
64775,D Widget,1,14.24,2022-07-12
64776,C Widget,3,90.41,2022-08-30
64777,E Widget,1,72.62,2022-08-24
64778,B Widget,1,71.93,2023-07-28
64779,A Widget,5,27.68,2023-11-07
64780,A Widget,5,69.93,2022-07-20
64781,B Widget,3,46.84,2023-06-30
64782,D Widget,5,43.56,2023-11-17
64783,A Widget,1,50.33,2022-03-31
64784,A Widget,1,50.59,2022-02-17
64785,D Widget,2,37.33,2022-08-20
64786,B Widget,3,52.23,2022-01-02
64787,A Widget,2,97.95,2023-09-11
64788,A Widget,5,16.32,2023-08-27
64789,B Widget,4,16.36,2023-02-16
64790,E Widget,1,18.45,2023-01-01
64791,D Widget,5,43.41,2022-01-31
64792,E Widget,5,74.93,2023-05-15
64793,C Widget,5,55.63,2022-12-17
64794,D Widget,4,19.13,2022-02-10
64795,E Widget,5,55.14,2023-08-11
64796,A Widget,4,83.98,2023-01-15
64797,A Widget,1,59.28,2023-08-03
64798,A Widget,2,77.35,2023-10-15
64799,E Widget,3,29.89,2023-09-14
64800,D Widget,4,39.27,2022-02-22
64801,A Widget,1,80.49,2023-06-06
64802,C Widget,4,33.37,2022-12-24
64803,A Widget,3,69.01,2023-07-26
64804,B Widget,3,56.86,2023-09-15
64805,B Widget,2,27.64,2023-05-16
64806,C Widget,4,84.73,2023-01-27
64807,C Widget,5,49.26,2022-03-02
64808,C Widget,1,55.93,2023-08-09
64809,C Widget,2,29.74,2022-01-07
64810,B Widget,5,65.16,2023-07-14
64811,D Widget,3,60.34,2022-03-01
64812,B Widget,3,71.02,2023-01-22
64813,A Widget,4,45.11,2023-05-21
64814,B Widget,2,57.61,2022-02-19
64815,C Widget,1,34.92,2023-01-04
64816,D Widget,3,59.09,2023-10-17
64817,A Widget,4,13.76,2023-01-31
64818,D Widget,2,50.54,2022-01-02
64819,D Widget,1,39.04,2022-02-02
64820,E Widget,3,96.83,2022-05-08
64821,B Widget,5,12.72,2022-10-25
64822,B Widget,1,56.74,2023-03-10
64823,A Widget,5,15.75,2022-10-21
64824,A Widget,4,67.27,2023-12-01
64825,D Widget,4,92.02,2023-04-07
64826,E Widget,2,58.80,2023-03-27
64827,D Widget,3,85.21,2022-01-30
64828,A Widget,5,65.84,2023-05-20
64829,C Widget,4,64.84,2022-05-31
64830,B Widget,3,77.97,2023-09-08
64831,C Widget,2,82.73,2022-04-22
64832,B Widget,1,27.28,2023-08-18
64833,E Widget,5,79.98,2022-05-27
64834,C Widget,1,67.49,2023-05-28
64835,C Widget,4,30.65,2023-04-27
64836,D Widget,4,80.11,2023-04-28
64837,B Widget,4,79.49,2022-11-28
64838,D Widget,1,28.81,2022-11-28
64839,E Widget,1,67.86,2022-05-04
64840,C Widget,3,82.42,2023-07-17
64841,E Widget,2,75.21,2022-01-08
64842,B Widget,5,40.25,2022-01-30
64843,E Widget,4,20.33,2023-01-16
64844,C Widget,4,75.47,2023-04-07
64845,C Widget,4,81.86,2023-02-14
64846,D Widget,3,44.21,2022-08-07
64847,B Widget,3,14.18,2022-03-12
64848,E Widget,5,53.57,2022-06-30
64849,D Widget,3,20.26,2022-07-04
64850,B Widget,1,65.03,2022-05-16
64851,A Widget,4,95.36,2022-10-18
64852,C Widget,4,92.03,2023-10-20
64853,A Widget,5,42.74,2023-01-23
64854,E Widget,2,89.22,2022-06-15
64855,A Widget,3,14.49,2023-12-09
64856,B Widget,2,42.48,2023-06-17
64857,A Widget,1,79.77,2022-07-12
64858,C Widget,3,35.78,2023-03-17
64859,A Widget,3,52.67,2022-06-26
64860,E Widget,5,51.61,2022-08-06
64861,E Widget,3,73.76,2022-12-11
64862,C Widget,1,68.98,2023-05-06
64863,D Widget,5,96.29,2023-10-02
64864,A Widget,1,54.99,2022-09-04
64865,B Widget,4,37.28,2022-01-25
64866,C Widget,1,98.80,2023-03-17
64867,C Widget,3,82.80,2022-04-14
64868,B Widget,5,47.48,2022-08-15
64869,E Widget,4,51.76,2022-04-22
64870,B Widget,3,10.95,2022-02-07
64871,D Widget,2,45.97,2022-04-29
64872,A Widget,3,43.02,2023-07-08
64873,B Widget,2,16.52,2022-02-25
64874,A Widget,4,57.38,2023-10-14
64875,E Widget,5,59.65,2022-10-23
64876,B Widget,3,57.75,2022-08-07
64877,B Widget,2,40.17,2023-07-23
64878,C Widget,3,53.37,2023-07-13
64879,A Widget,1,46.04,2023-03-22
64880,D Widget,5,72.14,2022-02-28
64881,C Widget,5,31.34,2023-01-30
64882,A Widget,4,80.28,2022-12-21
64883,B Widget,4,45.59,2023-02-25
64884,B Widget,2,49.75,2022-04-16
64885,E Widget,3,21.94,2022-11-19
64886,E Widget,3,93.17,2022-10-27
64887,C Widget,3,56.40,2022-05-20
64888,C Widget,4,88.11,2022-12-01
64889,B Widget,2,49.11,2023-02-17
64890,A Widget,3,69.45,2023-11-28
64891,A Widget,3,79.91,2022-03-21
64892,D Widget,1,54.48,2022-04-28
64893,D Widget,2,10.53,2022-10-15
64894,A Widget,3,21.73,2023-10-25
64895,D Widget,5,18.87,2023-08-03
64896,D Widget,4,42.13,2022-05-10
64897,B Widget,3,69.36,2023-07-29
64898,E Widget,3,46.57,2023-03-09
64899,B Widget,4,12.79,2023-09-05
64900,B Widget,4,60.61,2022-02-26
64901,C Widget,3,28.01,2023-06-23
64902,E Widget,2,69.69,2023-05-26
64903,E Widget,3,51.07,2022-11-30
64904,A Widget,5,65.01,2023-02-21
64905,B Widget,3,71.18,2022-02-12
64906,A Widget,1,10.88,2022-06-08
64907,B Widget,1,46.02,2022-11-08
64908,C Widget,1,64.55,2022-10-28
64909,A Widget,2,54.98,2022-02-02
64910,E Widget,3,73.10,2022-07-23
64911,C Widget,3,22.11,2022-05-02
64912,B Widget,3,11.14,2023-03-28
64913,E Widget,1,55.96,2023-12-06
64914,A Widget,3,85.87,2022-02-05
64915,E Widget,3,12.89,2022-08-27
64916,A Widget,4,58.22,2023-04-10
64917,A Widget,3,24.61,2022-08-03
64918,C Widget,3,77.29,2023-03-18
64919,E Widget,3,29.07,2023-07-07
64920,E Widget,1,80.11,2022-12-02
64921,C Widget,3,14.19,2023-04-22
64922,B Widget,3,87.98,2022-05-31
64923,B Widget,5,17.31,2023-11-21
64924,D Widget,4,72.66,2023-03-10
64925,A Widget,5,74.35,2022-08-16
64926,D Widget,4,88.66,2023-03-11
64927,A Widget,4,10.33,2022-11-09
64928,B Widget,1,29.79,2022-01-26
64929,E Widget,3,46.50,2022-05-10
64930,C Widget,2,29.62,2022-07-27
64931,C Widget,4,88.36,2023-04-02
64932,A Widget,1,51.08,2023-12-28
64933,D Widget,4,88.86,2022-02-27
64934,C Widget,4,13.06,2022-03-04
64935,E Widget,3,72.95,2022-05-29
64936,C Widget,2,18.17,2022-01-08
64937,B Widget,4,10.29,2022-12-17
64938,C Widget,2,38.94,2022-01-12
64939,A Widget,3,71.19,2022-10-06
64940,C Widget,1,76.03,2023-12-25
64941,A Widget,3,98.71,2022-05-28
64942,B Widget,5,72.13,2022-08-31
64943,A Widget,4,48.45,2022-06-18
64944,D Widget,1,36.52,2022-02-08
64945,E Widget,2,27.04,2023-09-29
64946,D Widget,1,64.44,2022-11-14
64947,D Widget,3,59.18,2023-03-16
64948,D Widget,5,59.01,2023-09-20
64949,A Widget,3,77.52,2023-04-30
64950,E Widget,4,77.61,2022-08-27
64951,D Widget,4,69.92,2022-04-05
64952,E Widget,3,35.72,2023-09-17
64953,D Widget,2,19.40,2023-03-24
64954,A Widget,1,97.10,2023-03-20
64955,E Widget,2,14.23,2023-04-21
64956,C Widget,5,99.47,2022-12-24
64957,E Widget,3,86.01,2023-12-05
64958,D Widget,4,63.62,2023-06-03
64959,A Widget,5,60.61,2023-11-07
64960,D Widget,4,74.63,2023-01-01
64961,B Widget,5,85.35,2023-12-27
64962,C Widget,5,92.52,2023-08-28
64963,E Widget,1,45.25,2022-03-29
64964,B Widget,4,74.33,2022-03-02
64965,E Widget,2,14.83,2022-07-18
64966,D Widget,4,43.67,2023-08-29
64967,A Widget,4,77.19,2022-09-01
64968,C Widget,4,30.00,2022-01-07
64969,E Widget,2,62.42,2023-11-03
64970,C Widget,2,77.81,2022-05-26
64971,E Widget,5,34.41,2022-08-07
64972,A Widget,3,88.20,2023-05-12
64973,D Widget,4,55.85,2023-07-22
64974,A Widget,1,60.46,2022-02-19
64975,D Widget,5,97.46,2023-06-05
64976,D Widget,1,86.10,2022-11-28
64977,E Widget,4,60.29,2023-03-17
64978,A Widget,1,35.42,2023-12-06
64979,D Widget,3,77.05,2023-05-27
64980,B Widget,1,16.45,2023-11-02
64981,D Widget,5,38.10,2022-07-25
64982,E Widget,1,41.41,2023-11-15
64983,D Widget,5,50.87,2023-02-08
64984,D Widget,2,26.62,2022-02-03
64985,B Widget,1,85.51,2023-02-25
64986,B Widget,1,71.10,2022-11-02
64987,A Widget,4,11.59,2022-01-30
64988,B Widget,1,87.53,2023-05-28
64989,A Widget,5,59.67,2023-11-21
64990,A Widget,5,94.45,2022-09-11
64991,E Widget,5,82.64,2022-04-20
64992,E Widget,2,24.22,2022-02-28
64993,B Widget,5,92.56,2022-06-11
64994,C Widget,2,46.83,2022-05-28
64995,B Widget,4,99.90,2023-09-28
64996,D Widget,3,42.27,2022-03-11
64997,C Widget,3,89.73,2022-02-27
64998,D Widget,3,76.10,2022-07-06
64999,E Widget,3,82.36,2022-10-24
65000,D Widget,3,96.76,2022-08-16
65001,B Widget,5,44.62,2023-04-16
65002,B Widget,5,95.94,2023-10-17
65003,C Widget,1,27.48,2023-03-21
65004,D Widget,3,78.31,2023-09-29
65005,E Widget,4,86.25,2023-10-16
65006,D Widget,5,35.33,2023-04-07
65007,B Widget,1,43.96,2022-03-25
65008,D Widget,2,40.23,2023-02-01
65009,D Widget,5,33.96,2022-02-01
65010,C Widget,1,28.93,2022-02-22
65011,E Widget,3,70.89,2023-03-30
65012,A Widget,1,31.20,2022-11-19
65013,D Widget,5,14.78,2022-02-07
65014,E Widget,3,69.31,2023-03-11
65015,C Widget,2,89.58,2022-02-10
65016,A Widget,5,84.74,2023-03-25
65017,C Widget,1,67.74,2023-09-04
65018,B Widget,4,19.62,2023-03-21
65019,A Widget,5,67.36,2022-04-20
65020,D Widget,2,11.87,2023-09-11
65021,C Widget,1,67.27,2023-06-03
65022,A Widget,1,59.94,2023-11-13
65023,C Widget,2,17.62,2022-05-02
65024,B Widget,4,97.70,2023-05-11
65025,B Widget,4,41.58,2022-01-02
65026,A Widget,5,41.69,2023-02-08
65027,A Widget,4,94.56,2023-01-31
65028,E Widget,1,36.80,2022-07-24
65029,A Widget,3,61.18,2023-01-30
65030,E Widget,5,97.08,2022-04-22
65031,E Widget,1,18.63,2022-06-17
65032,A Widget,2,86.14,2022-11-15
65033,D Widget,3,28.08,2023-01-28
65034,C Widget,2,46.85,2023-02-21
65035,E Widget,3,53.25,2023-07-06
65036,D Widget,3,75.56,2022-08-04
65037,A Widget,1,75.12,2022-11-10
65038,A Widget,3,65.91,2022-06-07
65039,E Widget,5,16.41,2022-01-22
65040,A Widget,5,27.95,2022-12-16
65041,B Widget,3,52.45,2023-02-13
65042,E Widget,1,91.98,2023-02-02
65043,A Widget,4,11.83,2023-09-13
65044,C Widget,5,73.23,2022-10-19
65045,B Widget,3,15.79,2022-08-12
65046,C Widget,3,47.76,2022-03-25
65047,E Widget,5,51.52,2022-09-17
65048,D Widget,1,73.90,2023-02-26
65049,E Widget,3,80.91,2023-08-25
65050,D Widget,3,78.07,2022-12-23
65051,E Widget,3,86.19,2022-10-28
65052,D Widget,4,59.92,2023-05-23
65053,A Widget,1,48.78,2022-04-16
65054,B Widget,3,80.38,2022-10-17
65055,D Widget,1,75.01,2023-04-16
65056,D Widget,5,98.72,2022-10-30
65057,C Widget,2,96.14,2023-03-18
65058,E Widget,1,28.54,2022-03-08
65059,E Widget,3,44.13,2023-02-07
65060,C Widget,1,93.63,2022-06-15
65061,A Widget,5,24.65,2022-10-23
65062,B Widget,5,17.69,2023-09-29
65063,C Widget,4,88.84,2023-06-21
65064,E Widget,3,81.18,2023-05-10
65065,E Widget,1,90.89,2023-03-02
65066,E Widget,3,16.16,2022-01-11
65067,B Widget,5,39.02,2022-08-28
65068,A Widget,1,85.08,2023-02-06
65069,B Widget,3,30.34,2023-08-22
65070,A Widget,1,36.25,2022-04-13
65071,D Widget,5,29.05,2022-06-30
65072,A Widget,4,36.15,2023-04-03
65073,C Widget,5,85.08,2022-02-10
65074,B Widget,3,35.17,2022-04-19
65075,A Widget,2,42.34,2023-04-21
65076,D Widget,5,39.01,2023-01-25
65077,D Widget,1,97.52,2022-03-12
65078,A Widget,2,75.66,2023-11-13
65079,A Widget,5,65.60,2022-06-08
65080,A Widget,1,67.11,2023-12-28
65081,B Widget,5,64.71,2022-11-14
65082,C Widget,5,92.73,2023-05-18
65083,B Widget,4,84.34,2022-06-26
65084,B Widget,5,82.89,2022-11-14
65085,A Widget,1,95.67,2022-11-04
65086,E Widget,4,37.57,2023-03-18
65087,E Widget,2,78.43,2022-07-07
65088,A Widget,4,41.02,2023-01-23
65089,B Widget,3,67.37,2022-01-23
65090,B Widget,5,94.54,2023-06-18
65091,E Widget,2,33.56,2022-11-06
65092,C Widget,5,59.43,2022-12-19
65093,C Widget,5,12.50,2022-12-01
65094,B Widget,3,65.29,2023-02-25
65095,B Widget,2,28.98,2022-04-18
65096,C Widget,4,86.97,2023-02-28
65097,E Widget,4,14.85,2022-03-23
65098,D Widget,4,13.65,2022-03-06
65099,B Widget,1,87.81,2022-08-19
65100,D Widget,4,66.14,2023-06-17
65101,E Widget,1,47.36,2023-04-28
65102,A Widget,2,58.58,2023-07-26
65103,B Widget,4,62.66,2023-02-01
65104,E Widget,2,35.72,2022-07-10
65105,E Widget,5,39.25,2022-03-28
65106,C Widget,3,14.81,2022-08-25
65107,A Widget,5,84.45,2022-02-26
65108,E Widget,3,97.90,2022-02-28
65109,A Widget,2,10.20,2023-10-21
65110,D Widget,4,47.07,2023-07-30
65111,E Widget,1,88.94,2023-06-12
65112,B Widget,2,51.68,2022-01-30
65113,A Widget,2,18.98,2022-07-19
65114,C Widget,3,93.64,2023-09-25
65115,D Widget,2,15.60,2022-03-28
65116,C Widget,3,30.72,2022-03-26
65117,A Widget,3,89.71,2022-08-18
65118,B Widget,1,71.76,2023-02-14
65119,E Widget,2,24.81,2022-03-10
65120,B Widget,5,44.28,2022-08-13
65121,C Widget,3,31.95,2022-04-09
65122,E Widget,2,96.71,2022-01-31
65123,C Widget,5,41.21,2022-11-29
65124,B Widget,4,14.59,2022-10-10
65125,B Widget,2,62.65,2023-11-14
65126,B Widget,1,79.48,2023-05-06
65127,A Widget,5,20.44,2022-02-05
65128,E Widget,5,67.17,2022-11-22
65129,B Widget,3,22.46,2022-07-12
65130,A Widget,1,59.16,2023-12-27
65131,B Widget,3,68.12,2022-03-17
65132,C Widget,4,91.68,2022-02-19
65133,D Widget,3,39.05,2022-07-19
65134,C Widget,4,42.95,2022-01-12
65135,A Widget,4,35.64,2023-02-06
65136,E Widget,3,36.68,2023-01-14
65137,A Widget,4,50.16,2022-07-13
65138,C Widget,1,39.39,2022-12-21
65139,C Widget,5,19.30,2022-06-01
65140,A Widget,2,89.56,2022-12-19
65141,A Widget,3,34.18,2022-06-02
65142,C Widget,1,13.72,2022-12-10
65143,C Widget,4,64.34,2023-08-05
65144,A Widget,5,11.05,2022-06-10
65145,A Widget,4,82.33,2022-12-26
65146,D Widget,1,37.57,2022-07-10
65147,D Widget,2,71.19,2023-06-21
65148,D Widget,4,23.86,2022-10-03
65149,E Widget,4,19.40,2023-09-08
65150,D Widget,1,47.03,2023-02-18
65151,C Widget,4,51.99,2022-05-29
65152,A Widget,5,59.13,2022-05-23
65153,B Widget,4,16.53,2023-09-06
65154,A Widget,5,55.29,2023-01-23
65155,B Widget,5,42.26,2023-05-03
65156,A Widget,5,78.87,2023-02-12
65157,A Widget,2,46.97,2022-04-08
65158,D Widget,1,93.17,2023-02-10
65159,E Widget,3,53.99,2022-06-29
65160,C Widget,4,13.53,2022-02-25
65161,C Widget,3,67.22,2022-04-05
65162,C Widget,2,19.08,2022-11-29
65163,C Widget,2,34.60,2022-08-09
65164,C Widget,5,45.77,2022-05-24
65165,A Widget,2,48.08,2022-04-08
65166,B Widget,5,34.07,2023-12-22
65167,A Widget,2,35.50,2022-10-10
65168,A Widget,3,12.84,2022-10-11
65169,E Widget,3,95.87,2022-01-05
65170,D Widget,5,71.83,2022-05-20
65171,E Widget,5,94.49,2022-05-15
65172,C Widget,1,63.78,2022-03-03
65173,E Widget,5,12.68,2023-11-03
65174,D Widget,4,50.63,2023-07-26
65175,E Widget,1,44.95,2022-11-28
65176,A Widget,5,25.60,2022-01-17
65177,A Widget,4,16.26,2022-12-21
65178,C Widget,5,93.04,2022-11-08
65179,E Widget,5,42.51,2022-04-22
65180,E Widget,3,30.58,2022-05-13
65181,A Widget,5,90.69,2022-05-04
65182,D Widget,5,11.56,2023-04-14
65183,E Widget,4,83.48,2022-05-07
65184,A Widget,2,64.89,2022-09-16
65185,D Widget,1,47.63,2022-10-21
65186,C Widget,4,55.15,2023-07-05
65187,A Widget,4,48.70,2023-09-23
65188,A Widget,3,17.73,2023-09-15
65189,D Widget,1,77.62,2022-04-16
65190,D Widget,4,24.16,2022-12-11
65191,B Widget,5,13.38,2022-03-13
65192,D Widget,4,58.14,2022-09-07
65193,B Widget,1,24.98,2023-11-11
65194,E Widget,1,86.36,2023-07-25
65195,E Widget,1,18.27,2022-04-15
65196,D Widget,4,39.52,2023-11-23
65197,D Widget,2,89.49,2023-09-21
65198,E Widget,1,95.40,2023-06-30
65199,D Widget,4,35.73,2022-08-04
65200,A Widget,1,19.11,2023-07-18
65201,A Widget,5,70.85,2023-10-12
65202,B Widget,4,43.72,2023-01-03
65203,A Widget,5,70.02,2022-10-02
65204,E Widget,3,90.36,2023-05-05
65205,E Widget,3,70.55,2023-02-18
65206,A Widget,1,31.62,2023-07-09
65207,B Widget,2,91.39,2022-02-01
65208,E Widget,2,70.97,2022-06-03
65209,B Widget,4,80.05,2022-03-11
65210,B Widget,4,90.44,2023-11-21
65211,E Widget,1,53.11,2022-03-23
65212,A Widget,1,17.01,2023-10-18
65213,D Widget,3,46.61,2022-09-25
65214,E Widget,5,60.04,2023-10-09
65215,E Widget,3,27.04,2023-05-07
65216,E Widget,1,92.88,2022-05-14
65217,A Widget,3,21.47,2023-08-02
65218,D Widget,3,24.68,2023-05-08
65219,E Widget,2,36.37,2023-07-07
65220,A Widget,1,37.49,2023-11-20
65221,A Widget,1,80.14,2023-02-22
65222,B Widget,1,91.17,2022-05-28
65223,B Widget,5,69.08,2023-06-04
65224,B Widget,2,19.23,2023-07-18
65225,B Widget,1,34.70,2023-09-12
65226,E Widget,1,93.83,2022-05-01
65227,E Widget,4,20.29,2023-02-01
65228,C Widget,3,55.74,2023-09-28
65229,D Widget,1,84.57,2023-10-26
65230,D Widget,4,17.03,2023-12-19
65231,B Widget,2,65.30,2022-06-16
65232,C Widget,4,78.42,2023-11-20
65233,D Widget,1,75.62,2022-10-25
65234,E Widget,5,26.76,2022-09-06
65235,B Widget,2,46.41,2023-06-04
65236,C Widget,5,66.70,2023-02-08
65237,B Widget,1,70.04,2022-11-24
65238,A Widget,5,29.65,2023-03-28
65239,D Widget,3,54.17,2023-12-14
65240,E Widget,4,23.10,2023-12-22
65241,B Widget,1,98.49,2023-02-02
65242,C Widget,5,29.91,2023-01-01
65243,B Widget,3,35.60,2023-01-19
65244,D Widget,2,93.36,2023-09-06
65245,E Widget,1,96.15,2023-12-27
65246,E Widget,4,14.37,2023-10-24
65247,E Widget,2,97.08,2022-01-24
65248,A Widget,2,50.12,2022-09-02
65249,B Widget,1,20.83,2022-06-24
65250,C Widget,5,12.33,2023-05-02
65251,E Widget,3,50.69,2022-05-16
65252,E Widget,4,30.29,2022-03-09
65253,D Widget,1,66.35,2023-08-22
65254,C Widget,5,45.01,2022-07-01
65255,D Widget,5,48.12,2022-05-07
65256,D Widget,1,28.38,2023-05-19
65257,B Widget,5,63.38,2022-12-30
65258,B Widget,5,64.76,2022-07-14
65259,A Widget,1,36.96,2023-08-10
65260,C Widget,3,79.15,2022-09-26
65261,B Widget,1,32.87,2022-01-09
65262,D Widget,1,52.12,2022-11-08
65263,C Widget,1,12.70,2022-03-17
65264,B Widget,1,97.17,2022-10-04
65265,E Widget,1,39.54,2022-05-12
65266,B Widget,3,36.42,2023-12-24
65267,C Widget,3,20.57,2022-01-09
65268,B Widget,1,89.85,2023-06-07
65269,E Widget,3,33.95,2022-11-13
65270,C Widget,2,36.13,2023-05-03
65271,E Widget,1,91.11,2023-04-30
65272,A Widget,1,76.74,2022-04-20
65273,C Widget,3,19.22,2022-11-15
65274,D Widget,4,78.27,2022-02-20
65275,E Widget,4,60.44,2022-09-18
65276,D Widget,5,80.77,2022-10-25
65277,E Widget,2,40.90,2023-09-10
65278,E Widget,1,49.48,2022-08-08
65279,E Widget,5,51.45,2023-08-31
65280,C Widget,4,72.91,2023-07-15
65281,E Widget,2,83.77,2022-01-30
65282,B Widget,3,55.85,2022-04-11
65283,B Widget,2,42.42,2023-09-23
65284,C Widget,4,28.22,2023-04-26
65285,E Widget,1,89.88,2023-06-29
65286,D Widget,1,94.03,2022-08-03
65287,C Widget,1,24.38,2022-08-18
65288,D Widget,1,12.26,2023-02-22
65289,E Widget,3,96.88,2022-01-13
65290,C Widget,5,96.75,2023-12-21
65291,B Widget,2,58.82,2022-08-30
65292,D Widget,4,74.27,2022-12-17
65293,C Widget,5,35.88,2022-04-30
65294,C Widget,4,10.56,2022-03-29
65295,E Widget,3,68.98,2023-01-06
65296,B Widget,3,12.07,2023-01-31
65297,D Widget,4,81.16,2022-07-06
65298,A Widget,3,79.18,2023-04-30
65299,E Widget,5,34.88,2022-02-27
65300,E Widget,1,28.68,2022-11-11
65301,E Widget,2,42.39,2022-04-26
65302,A Widget,1,54.01,2023-08-31
65303,E Widget,2,44.72,2023-03-21
65304,E Widget,3,59.62,2023-02-05
65305,B Widget,1,35.43,2022-02-11
65306,D Widget,1,23.08,2022-03-01
65307,A Widget,2,98.33,2023-09-17
65308,B Widget,5,57.04,2022-12-09
65309,C Widget,5,66.65,2023-10-04
65310,C Widget,1,31.79,2022-06-21
65311,A Widget,1,88.92,2023-08-06
65312,C Widget,2,73.52,2023-10-09
65313,D Widget,1,19.77,2022-08-19
65314,D Widget,2,43.15,2023-02-02
65315,A Widget,3,35.09,2023-11-06
65316,A Widget,1,62.51,2023-07-27
65317,E Widget,5,32.91,2022-03-22
65318,B Widget,1,38.57,2023-11-22
65319,A Widget,5,87.70,2022-02-13
65320,D Widget,3,85.38,2023-01-20
65321,A Widget,1,46.67,2022-09-22
65322,B Widget,2,82.33,2022-08-10
65323,A Widget,1,25.47,2022-01-15
65324,C Widget,4,99.55,2022-09-23
65325,B Widget,2,81.19,2022-11-06
65326,A Widget,2,33.83,2023-07-10
65327,C Widget,5,17.82,2022-01-31
65328,D Widget,2,89.82,2023-12-30
65329,A Widget,1,40.94,2022-06-23
65330,D Widget,2,74.89,2022-07-28
65331,B Widget,3,20.61,2023-08-18
65332,E Widget,5,59.34,2022-05-16
65333,C Widget,5,45.38,2023-04-29
65334,D Widget,3,60.42,2022-05-13
65335,B Widget,1,17.70,2023-09-24
65336,E Widget,2,87.23,2022-12-26
65337,E Widget,5,91.28,2023-02-09
65338,E Widget,2,87.86,2023-01-02
65339,B Widget,2,27.32,2022-10-21
65340,D Widget,4,35.52,2023-07-13
